,runTime,Value
Heuristic,0.0,130.0
Heuristic,0.014082908630371094,130.0
Heuristic,16.05031394958496,229.0
Heuristic,46.67210865020752,271.0
Heuristic,72.65983963012695,285.0
Heuristic,131.13306641578674,312.0
Heuristic,159.54868054389954,317.0
Heuristic,220.61667013168335,318.0
Heuristic,251.212144613266,322.0
Heuristic,335.39220237731934,325.0
Heuristic,537.0508830547333,326.0
Heuristic,577.376576423645,328.0
Heuristic,604.9554221630096,329.0
Heuristic,693.0922594070435,330.0
Heuristic,783.2633919715881,336.0
Heuristic,986.3319113254547,338.0
Heuristic,1495.4982361793518,342.0
