,runTime,Value
Heuristic,0.0,112.0
Heuristic,0.013474464416503906,112.0
Heuristic,15.857537984848022,222.0
Heuristic,36.32063865661621,233.0
Heuristic,59.26540017127991,235.0
Heuristic,81.39526152610779,247.0
Heuristic,102.68494296073914,258.0
Heuristic,125.30947399139404,264.0
Heuristic,151.36412692070007,265.0
Heuristic,175.84617638587952,269.0
Heuristic,198.4192795753479,270.0
Heuristic,222.26088762283325,274.0
Heuristic,223.80227398872375,275.0
Heuristic,247.30634689331055,276.0
Heuristic,273.0024757385254,277.0
Heuristic,297.21995854377747,279.0
Heuristic,322.25181818008423,280.0
Heuristic,345.3770282268524,281.0
Heuristic,369.01649379730225,283.0
Heuristic,370.79125142097473,284.0
Heuristic,393.758975982666,286.0
Heuristic,449.3672842979431,288.0
Heuristic,472.6575882434845,289.0
Heuristic,1229.0605885982513,290.0
