,runTime,Value
Heuristic,0.0,72.0
Heuristic,0.007526874542236328,72.0
Heuristic,11.41231107711792,124.0
Heuristic,22.420448303222656,135.0
Heuristic,23.23090100288391,137.0
Heuristic,30.84818124771118,145.0
Heuristic,39.549466609954834,150.0
Heuristic,48.572226762771606,152.0
Heuristic,60.1515166759491,157.0
Heuristic,68.69714045524597,164.0
Heuristic,79.79045748710632,169.0
Heuristic,88.2043845653534,170.0
Heuristic,130.25868892669678,175.0
Heuristic,140.86611819267273,177.0
Heuristic,151.96425437927246,180.0
Heuristic,162.1796760559082,184.0
Heuristic,174.45707988739014,186.0
Heuristic,187.22736167907715,187.0
Heuristic,229.13480472564697,189.0
Heuristic,271.1729242801666,191.0
Heuristic,281.98548579216003,194.0
Heuristic,296.5603084564209,195.0
Heuristic,369.76188039779663,196.0
Heuristic,482.8601219654083,198.0
Heuristic,619.5948960781097,199.0
Heuristic,904.4312362670898,200.0
Heuristic,905.3984293937683,201.0
Heuristic,1408.149117231369,203.0
Heuristic,1519.9648458957672,204.0
Heuristic,1635.094962835312,205.0
