,runTime,Value
Heuristic,0.0,68.0
Heuristic,0.006251335144042969,68.0
Heuristic,12.942256927490234,97.0
Heuristic,15.537099361419678,107.0
Heuristic,18.392057418823242,116.0
Heuristic,21.154797315597534,119.0
Heuristic,23.82126235961914,124.0
Heuristic,26.61082363128662,130.0
Heuristic,29.630117654800415,136.0
Heuristic,33.83207154273987,139.0
Heuristic,37.534425497055054,141.0
Heuristic,40.5453097820282,142.0
Heuristic,44.031500577926636,146.0
Heuristic,48.7477080821991,151.0
Heuristic,51.926185846328735,153.0
Heuristic,55.69227075576782,157.0
Heuristic,59.133851051330566,159.0
Heuristic,63.02322506904602,161.0
Heuristic,66.25132846832275,163.0
Heuristic,77.73993468284607,164.0
Heuristic,81.77216458320618,166.0
Heuristic,87.05704712867737,168.0
Heuristic,220.77450919151306,169.0
Heuristic,308.9699122905731,170.0
Heuristic,1096.9932732582092,171.0
Heuristic,1158.7015361785889,172.0
Heuristic,1598.7029390335083,174.0
Heuristic,1681.405174255371,175.0
