,runTime,Value
Heuristic,0.0,48.0
Heuristic,0.007862329483032227,48.0
Heuristic,2.057596206665039,79.0
Heuristic,2.9591946601867676,82.0
Heuristic,4.062641620635986,86.0
Heuristic,5.034898519515991,91.0
Heuristic,6.166841983795166,94.0
Heuristic,7.412690877914429,96.0
Heuristic,8.57413649559021,99.0
Heuristic,9.659440279006958,100.0
Heuristic,11.172841548919678,102.0
Heuristic,23.495168447494507,103.0
Heuristic,25.17403769493103,104.0
Heuristic,141.36067986488342,106.0
Heuristic,142.36362028121948,109.0
Heuristic,363.6722640991211,110.0
Heuristic,407.27609372138977,113.0
Heuristic,666.0920450687408,114.0
Heuristic,1722.6064991950989,115.0
