,runTime,Value
Heuristic,0.0,64.0
Heuristic,0.005010366439819336,64.0
Heuristic,5.916943073272705,77.0
Heuristic,7.502333402633667,82.0
Heuristic,9.353491067886353,86.0
Heuristic,11.2331702709198,90.0
Heuristic,12.872687101364136,93.0
Heuristic,21.709518671035767,95.0
Heuristic,24.33156943321228,97.0
Heuristic,31.0596604347229,98.0
Heuristic,32.995973348617554,100.0
Heuristic,42.88708305358887,101.0
Heuristic,42.8900408744812,104.0
Heuristic,44.82708239555359,106.0
Heuristic,62.46218132972717,107.0
Heuristic,210.21618056297302,108.0
Heuristic,664.2840254306793,109.0
