,runTime,Value
Heuristic,0.0,36.0
Heuristic,0.005901813507080078,36.0
Heuristic,2.5579075813293457,40.0
Heuristic,3.832080125808716,44.0
Heuristic,4.990272283554077,47.0
Heuristic,6.044579267501831,49.0
Heuristic,7.155454397201538,50.0
Heuristic,20.19867730140686,52.0
Heuristic,35.42211103439331,54.0
Heuristic,94.61020112037659,58.0
Heuristic,116.66944742202759,59.0
Heuristic,118.43521547317505,60.0
Heuristic,171.80155539512634,63.0
Heuristic,204.41622018814087,65.0
Heuristic,287.1664819717407,66.0
Heuristic,531.0066363811493,72.0
