,runTime,Value
Heuristic,0.0,48.0
Heuristic,0.0,48.0
Heuristic,1.7663710117340088,67.0
Heuristic,3.5229249000549316,74.0
Heuristic,5.352825880050659,75.0
Heuristic,7.080772161483765,83.0
Heuristic,8.78902816772461,85.0
Heuristic,10.749000310897827,90.0
Heuristic,12.427565574645996,95.0
Heuristic,14.029752016067505,97.0
Heuristic,15.664527893066406,98.0
Heuristic,26.724844932556152,100.0
Heuristic,39.140865325927734,102.0
Heuristic,40.82219696044922,103.0
Heuristic,42.69726204872131,104.0
Heuristic,54.33277678489685,105.0
Heuristic,65.79977083206177,106.0
Heuristic,67.80114984512329,107.0
Heuristic,144.03008890151978,109.0
Heuristic,181.32345914840698,110.0
Heuristic,242.19726300239563,111.0
Heuristic,263.33574652671814,112.0
Heuristic,374.0264275074005,113.0
Heuristic,779.1450703144073,114.0
Heuristic,952.1337146759033,115.0
Heuristic,993.923919916153,116.0
Heuristic,1432.3267059326172,118.0
