,runTime,Value
Heuristic,0.0,76.0
Heuristic,0.01441645622253418,76.0
Heuristic,15.84775996208191,132.0
Heuristic,32.75557065010071,153.0
Heuristic,49.925944805145264,157.0
Heuristic,67.22517037391663,165.0
Heuristic,83.75616478919983,171.0
Heuristic,102.40409922599792,173.0
Heuristic,132.2333164215088,178.0
Heuristic,149.8224081993103,181.0
Heuristic,179.97560739517212,186.0
Heuristic,228.0384566783905,187.0
Heuristic,286.31747221946716,188.0
Heuristic,348.54136633872986,189.0
Heuristic,379.5695300102234,193.0
Heuristic,503.861359834671,194.0
Heuristic,594.2107157707214,195.0
Heuristic,637.3759214878082,196.0
Heuristic,637.3885147571564,197.0
Heuristic,851.5942251682281,198.0
Heuristic,867.8865301609039,199.0
Heuristic,1103.2467052936554,201.0
Heuristic,1411.3875217437744,203.0
Heuristic,1547.447113752365,204.0
Heuristic,1707.5834512710571,205.0
