,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.008447647094726562,84.0
Heuristic,22.88347291946411,150.0
Heuristic,32.16626954078674,173.0
Heuristic,41.56112051010132,184.0
Heuristic,51.07897901535034,191.0
Heuristic,60.652754068374634,195.0
Heuristic,112.82418155670166,199.0
Heuristic,135.54292631149292,200.0
Heuristic,163.83155798912048,201.0
Heuristic,195.27130699157715,202.0
Heuristic,227.35577940940857,203.0
Heuristic,253.6046838760376,204.0
Heuristic,285.4494616985321,208.0
Heuristic,348.6390268802643,212.0
Heuristic,377.45834732055664,214.0
Heuristic,592.2891802787781,215.0
Heuristic,606.2795631885529,216.0
Heuristic,606.2858202457428,217.0
Heuristic,1663.5118939876556,220.0
Heuristic,2016.5666162967682,222.0
Heuristic,2366.795113801956,224.0
